lemma,extract_reference_id,tokenisation_method_id,gender,noun_case,noun_number,most_common_translation,cumulative_confidence,version_1974_translation,english_translation
κλῆρος,1,unigram,masculine,accusative,singular,kat,1.1143899244981414,kat,"lots (casting of lots), inheritance"
ἄνθρωπος,238,unigram,masculine,accusative,singular,ifakadagata,1.069664731880578,ifakadagata,man
ἄνθρωπος,170,unigram,masculine,nominative,singular,nua'ni,1.0204808323178722,nua'ni,man
ἀνήρ,231,unigram,masculine,accusative,singular,ufaga,1.9155593734711207,ufaga,"man, husband"
ἀνήρ,141,unigram,masculine,nominative,plural,indangiking,1.3517985826352306,indangiking,"man, husband"
ἀνήρ,222,unigram,masculine,nominative,singular,itarugu,1.038994449839202,itarugu,"man, husband"
μνᾶ,274,unigram,feminine,accusative,plural,20,1.2438553656713824,20,mina (about 100 days' wages)
πρωτοκαθεδρία,101,unigram,feminine,accusative,plural,marekiting,1.129165111895683,marekiting,"most important seat, seat of honour"
μήτηρ,256,unigram,feminine,accusative,singular,mengbe,1.453014379373688,mengbe,mother
ὄρος,205,unigram,neuter,accusative,plural,marani,1.1850942183546742,marani,mountain
ὄρος,244,unigram,neuter,accusative,singular,bubo,2.5589858553279514,bubo,mountain
μύρον,83,unigram,neuter,accusative,plural,sufurungam,1.0968758362608206,sufurungam,myrrh
ὄνομα,31,unigram,neuter,accusative,singular,sidita,1.1668324210078247,sidita,name
ὄνομα,99,unigram,neuter,nominative,plural,sabara,1.0924204808755509,sabara,name
ὄνομα,232,unigram,neuter,nominative,singular,wapni,2.7701507961988905,wapni,name
ἔθνος,186,unigram,neuter,accusative,singular,yaro'ga,1.0438282606641196,yaro'ga,nation
ἔθνος,25,unigram,neuter,nominative,singular,yaro'ga,1.0438282606641196,yaro'ga,nation
ὅρκος,55,unigram,masculine,accusative,plural,kubase,1.1876457675179082,kubase,oath
βοῦς,145,unigram,masculine,accusative,plural,kau,1.3762344675802731,kau,ox
βοῦς,252,unigram,masculine,accusative,singular,kau,1.0600556369998042,kau,ox
παραβολή,241,unigram,feminine,accusative,plural,yarangang,1.2050473963328479,yarangang,parable
παραβολή,211,unigram,feminine,accusative,singular,tipfara,2.0161548207495232,tipfara,parable
μέρος,318,unigram,neuter,accusative,plural,tubo,1.2468579624175398,tubo,part
τόπος,270,unigram,masculine,accusative,singular,aniaging,1.0609366620325071,aniaging,place
πρωτοκλισία,254,unigram,feminine,accusative,plural,tare,1.3483089537663675,tare,place of honor
πρωτοκλισία,32,unigram,feminine,accusative,singular,mimek,1.0357541379969373,mimek,place of honor
ὄφις,100,unigram,masculine,accusative,singular,gimik,1.6989529435477877,gimik,poison
σκεῦος,131,unigram,neuter,accusative,plural,iromanggaknonga,1.2660544725994076,iromanggaknonga,"possession, object, thing, jar, vessel"
σκεῦος,121,unigram,neuter,nominative,plural,bemnonga,1.0600556369998042,bemnonga,"possession, object, thing, jar, vessel"
δύναμις,102,unigram,feminine,accusative,plural,mirakel,1.5790223230719191,mirakel,"power, ability, miracle"
δύναμις,43,unigram,feminine,accusative,singular,tangkunang,1.0822839928953214,tangkunang,"power, ability, miracle"
δύναμις,78,unigram,feminine,nominative,plural,bam,1.0596226934917667,bam,"power, ability, miracle"
ἱερεύς,18,unigram,masculine,nominative,plural,udagating,1.4398969651791451,udagating,priest
φυλακή,239,unigram,feminine,accusative,plural,sifikadofini'ga,1.1072307578631793,sifikadofini'ga,prison
φυλακή,23,unigram,feminine,accusative,singular,kalabus,1.2035360874589327,kalabus,prison
προφήτης,58,unigram,masculine,accusative,plural,profet,3.5272510074553414,profet,prophet
προφήτης,190,unigram,masculine,accusative,singular,profet,2.8028850124138867,profet,prophet
προφήτης,212,unigram,masculine,nominative,plural,profet,2.3448863097643136,profet,prophet
προφήτης,245,unigram,masculine,nominative,singular,profet,2.7853512146637325,profet,prophet
βαλλάντιον,17,unigram,neuter,accusative,singular,manggakanting,1.4187813456220728,manggakanting,purse
ποταμός,118,unigram,masculine,nominative,plural,ifamota,1.1609098995365548,ifamota,river
ποταμός,163,unigram,masculine,nominative,singular,mating,1.290138918662889,mating,river
λῃστής,38,unigram,masculine,accusative,plural,yotangkauta,1.20465046212383,yotangkauta,robber
λῃστής,317,unigram,masculine,accusative,singular,bemnabonga,1.2137172890883805,bemnabonga,robber
λῃστής,296,unigram,masculine,nominative,plural,ugariapking,1.2576149900677127,ugariapking,robber
λῃστής,151,unigram,masculine,nominative,singular,binimba,1.2958650200530917,binimba,robber
ἄρχων,194,unigram,masculine,accusative,plural,kiap,1.030832958657777,kiap,ruler
ἄρχων,62,unigram,masculine,nominative,plural,girisi,1.1564565236005413,girisi,ruler
ἀκοή,8,unigram,feminine,accusative,plural,bibi'ning,1.432987786136524,bibi'ning,rumor
ἀκοή,73,unigram,feminine,accusative,singular,mirakel,1.1052553924935908,mirakel,rumor
ἀκοή,157,unigram,feminine,nominative,plural,karendangamgu,1.5065489329578228,karendangamgu,rumor
ἀκοή,307,unigram,feminine,nominative,singular,feradanga,1.53195526191699,feradanga,rumor
βιβλίον,49,unigram,neuter,accusative,singular,umpang,1.5424521963007605,umpang,"scroll, book"
διάκονος,207,unigram,masculine,nominative,plural,topnagagu,1.1627402213660043,topnagagu,"servant, minister, deacon"
διάκονος,88,unigram,masculine,nominative,singular,tiamota,1.259634563900382,tiamota,"servant, minister, deacon"
δοῦλος,200,unigram,masculine,accusative,plural,kane,1.0603171265785525,kane,"servant, slave"
δοῦλος,26,unigram,masculine,accusative,singular,kane,1.1100291426170703,kane,"servant, slave"
δοῦλος,98,unigram,masculine,nominative,plural,amingsa,1.2523503464090209,amingsa,"servant, slave"
δοῦλος,195,unigram,masculine,nominative,singular,girini,1.3067268474181768,girini,"servant, slave"
πρόβατον,300,unigram,neuter,accusative,plural,sipsip,5.082328268383159,sipsip,sheep
πρόβατον,137,unigram,neuter,accusative,singular,maga,1.251902243718333,maga,sheep
ποιμήν,230,unigram,masculine,nominative,plural,yaptatora,1.0640734277598287,yaptatora,"shepherd, pastor"
ποιμήν,264,unigram,masculine,nominative,singular,sipsip,1.4694442004589483,sipsip,"shepherd, pastor"
σημεῖον,133,unigram,neuter,accusative,plural,tangkunasi,1.4596834416858009,tangkunasi,sign
σημεῖον,120,unigram,neuter,accusative,singular,tangkunang,1.219323318312319,tangkunang,sign
σημεῖον,40,unigram,neuter,nominative,plural,yarani'ga,1.5112184537758133,yarani'ga,sign
σημεῖον,87,unigram,neuter,nominative,singular,kudi,1.0300475106955929,kudi,sign
δραχμή,271,unigram,feminine,accusative,plural,mangfangam,1.162693269926617,mangfangam,"silver coin, drachma"
ἀργύριον,204,unigram,neuter,accusative,plural,moni,1.264089394792656,moni,"silver, money"
