lemma,extract_reference_id,tokenisation_method_id,gender,noun_case,noun_number,most_common_translation,cumulative_confidence,version_54_translation,version_29_translation,version_4_translation,version_34_translation,version_51_translation,version_52_translation,version_63_translation,version_10_translation,version_35_translation,version_45_translation,version_6_translation,version_39_translation,version_36_translation,version_31_translation,version_50_translation,version_60_translation,version_14_translation,version_22_translation,version_59_translation,version_13_translation,version_2_translation,version_16_translation,version_62_translation,version_44_translation,version_11_translation,version_42_translation,version_41_translation,version_46_translation,version_40_translation,version_43_translation,version_53_translation,version_32_translation,version_9_translation,version_7_translation,version_38_translation,version_15_translation,version_48_translation,version_26_translation,version_12_translation,version_57_translation,version_24_translation,version_61_translation,version_19_translation,version_25_translation,version_30_translation,version_21_translation,version_49_translation,version_47_translation,version_3_translation,version_17_translation,version_37_translation,version_28_translation,version_20_translation,version_33_translation,version_1_translation,version_5_translation,version_18_translation,version_64_translation,version_55_translation,version_27_translation,version_23_translation,version_56_translation,version_58_translation,version_8_translation,english_translation
παραβολή,286,unigram,feminine,accusative,plural,parables,5.2421789108000465e+19,,parables,parables,parables,parables,parables,parables,stories,stories,meshalim,parables,parables,parables,parables,parables,parables,parables,parables,parables,stories,parables,parables,parables,parables,parables,parables,,,parables,parables,,parables,stories,parables,parables,,stories,parables,parables,parables,stories,parables,parables,stories,parables,parables,parables,,parables,illustrations,stories,parables,parables,parables,parables,parables,parables,similes,stories,parables,parables,parables,parables,stories,parable
παραβολή,245,unigram,feminine,accusative,singular,parable,2.487944189252488e+27,,parable,parable,parable,parable,parable,parable,story,story,mashal,parable,parable,parable,parable,parable,parable,parable,parable,parable,story,parable,parable,parable,parable,parable,parable,story,,parable,parable,,parable,story,parable,parable,story,story,parable,parable,parable,story,parable,parable,story,parable,parable,parable,,parable,illustration,story,parable,parable,parable,parable,parable,parable,simile,story,parable,parable,parable,parable,story,parable
μέρος,374,unigram,neuter,accusative,plural,region,2309.342932890856,,parts,parts,district,parts,parts,parts,territory,area,districts,area,region,,region,district,region,district,territory,region,part,district,parts,region,district,parts,parts,region,,region,district,,region,territory,,region,region,area,parts,quarters,parts,area,region,territory,area,region,territory,district,,withdrew,region,area,parts,territory,region,parts,withdrew,territory,parts,,parts,withdrew,region,region,territory,part
μέρος,55,unigram,neuter,accusative,singular,part,769.0893817352874,,portion,portion,part,portion,portion,part,divided,piece,portion,piece,assign,assign,part,punish,part,share,share,part,part,part,portion,part,share,part,portion,piece,,portion,share,,,divided,share,assign,piece,share,portion,portion,portion,part,part,share,piece,assign,share,punish,,part,,share,portion,share,assign,portion,part,share,part,,portion,part,assign,part,divided,part
μαργαρίτης,247,unigram,masculine,accusative,plural,pearls,3.5981180755856056e+16,,pearls,pearls,pearls,pearls,pearls,margarites,pearls,pearls,pearls,pearls,pearls,pearls,pearls,pearls,pearls,pearls,pearls,pearls,trader,pearls,pearles,pearls,pearls,pearls,Again,pearls,,pearls,pearls,,pearls,pearls,pearls,pearls,pearls,pearls,pearls,pearls,pearls,pearls,pearls,pearls,pearls,pearls,pearls,pearls,,pearls,pearls,pearls,pearls,pearls,pearls,pearls,pearls,pearls,pearls,,pearls,pearls,pearls,pearls,pearls,pearls
τόπος,300,unigram,masculine,accusative,plural,earthquakes,6.8776294100735385,,,,,,,places,,earthquakes,earthquakes,earthquakes,,,,,,,,,hungry,,earthquakes,,,,places,,,,,,,,,,,earthquakes,,,,earthquakes,,,earthquakes,,,,,,,earthquakes,,,,,,,famines,,,,,,,place
τόπος,320,unigram,masculine,accusative,singular,place,4.081084223047459e+40,,place,place,place,place,place,place,place,place,place,place,place,place,place,place,place,place,place,place,place,place,place,place,place,place,place,place,,place,place,,place,place,place,place,place,place,place,place,place,place,place,place,place,place,place,place,,place,place,place,place,place,place,place,place,place,place,,place,place,place,place,place,place
πρωτοκλισία,304,unigram,feminine,accusative,plural,places,5.1457263209778015,,rooms,feasts,honor,seats,seats,places,seats,feasts,,banquets,places,places,seats,honor,best,,places,best,best,places,chiefe,best,places,places,rooms,seats,,best,places,,places,seats,seats,places,places,honor,seats,chairs,best,places,best,best,feasts,places,places,honor,,places,places,,rooms,best,honor,seats,best,best,couches,,rooms,places,table,seats,seats,place of honor
πρωτοκλισία,39,unigram,feminine,accusative,singular,honor,4096.061319709646,,,first,honor,chief,chief,first,best,most,,honor,honour,honor,honor,honor,best,honor,best,best,best,honor,place,best,honor,first,,,,best,honor,,honor,best,best,honor,honor,honor,place,first,best,most,best,best,most,honor,best,honor,,honor,honor,honor,,best,honor,chief,honor,best,,,,,honor,honor,best,place of honor
ὄφις,376,unigram,masculine,accusative,plural,poison,1.7758485029480724,,,,,,,,,poison,,poisonous,,,,,,,,,,serpents,,,,,,,,,,,,,,,,,,,,poison,,,poison,,,,,serpents,,,,,,,,,,,,,,,,poison
ὄφις,117,unigram,masculine,accusative,singular,snake,617163629.6232022,,serpent,serpent,snake,serpent,serpent,serpent,snake,snake,nachash,snake,snake,snake,serpent,serpent,serpent,serpent,snake,serpent,snake,snake,serpent,serpent,snake,serpent,serpent,snake,,serpent,snake,,snake,snake,snake,snake,snake,snake,serpent,serpent,snake,snake,serpent,snake,snake,snake,snake,serpent,,serpent,snake,snake,serpent,snake,snake,serpent,snake,snake,serpent,,serpent,snake,snake,snake,snake,poison
σκεῦος,154,unigram,neuter,accusative,plural,plunder,4.180329752198855,,spoil,plunder,,spoil,spoil,spoil,ties,strong,,strong,plunder,,,,plunder,,,plunder,,,spoyle,plunder,,plunder,plunder,,,,,,ties,ties,,plunder,strong,tie,spoil,bind,binds,tie,plunder,,tie,,,,,plunder,tie,tie,spoil,,,spoil,,,,,spoil,ties,plundered,,ties,"possession, object, thing, jar, vessel"
σκεῦος,211,unigram,neuter,nominative,singular,hyssop,6.488277782744303,,,hyssop,,,,,,,,,,,,,,hyssop,hyssop,,hyssop,hyssop,,,hyssop,,hyssop,,,,hyssop,,,,,,hyssop,,,,,,,hyssop,,hyssop,hyssop,,,,hyssop,,,hyssop,,,hyssop,hyssop,,,,hyssop,hyssop,,,"possession, object, thing, jar, vessel"
δύναμις,119,unigram,feminine,accusative,plural,miracles,244551.08827063453,,works,,miracles,mighty,mighty,virtues,miracles,miracles,accomplish,miracles,miracles,many,works,mighty,mighty,mighty,miracles,mighty,powerful,miracles,vnbeliefes,mighty,deeds,power,prophesy,miracles,,many,deeds,,mighty,miracles,miracles,miracles,miracles,miracles,works,miracles,many,miracles,mighty,miracles,miracles,miracles,miracles,mighty,,works,miracles,miracles,works,miracles,miracles,mighty,miracles,miracles,mighty,,works,miracles,miracles,many,miracles,"power, ability, miracle"
δύναμις,49,unigram,feminine,accusative,singular,power,8.364238620723517e+26,,power,power,power,power,power,virtue,power,power,power,power,power,power,power,power,power,power,power,power,powerful,power,power,power,power,power,power,power,,power,power,,power,power,power,power,power,power,power,power,power,power,power,power,power,power,power,power,,power,power,power,power,power,power,power,power,power,power,,power,power,power,power,power,"power, ability, miracle"
δύναμις,89,unigram,feminine,nominative,plural,miracles,2082796.915274369,,mighty,miracles,powers,mighty,mighty,virtues,miracles,miracles,gevurot,miracles,miracles,powers,mighty,mighty,mighty,mighty,miracles,mighty,powerful,powers,great,mighty,deeds,power,shaken,miracles,,mighty,deeds,,mighty,miracles,powers,miracles,powers,miracles,mighty,,miracles,miracles,mighty,miracles,miracles,miracles,miracles,mighty,,powers,miracles,miracles,mighty,miracles,powers,mighty,powers,miracles,mighty,,mighty,miracles,powers,,miracles,"power, ability, miracle"
δύναμις,129,unigram,feminine,nominative,singular,power,1.7063124710483292e+19,,power,power,power,power,power,virtue,power,power,power,power,power,power,power,power,power,power,power,power,power,power,power,power,power,power,power,power,,power,power,,power,power,power,power,power,power,power,power,power,power,power,power,power,power,power,power,,power,power,power,power,power,power,power,power,power,power,power,power,power,power,power,power,"power, ability, miracle"
ἱερεύς,22,unigram,masculine,nominative,plural,profane,2.9856746072281615,,,,,profane,profane,blame,breaking,break,,treat,desecrate,desecrate,,profane,profane,profane,actually,profane,certainly,sanctity,blameles,profane,guiltless,,,duty,,,guiltless,,violate,breaking,,desecrate,considered,regular,,blame,profane,read,profane,actually,break,,actually,profane,,,,considered,,actually,violate,profane,violate,actually,profane,,,violate,,haven,breaking,priest
ἱερεύς,266,unigram,masculine,nominative,singular,priest,1379170.0541870343,,priest,priest,priest,priest,priest,priest,priest,priest,kohen,priest,priest,priest,priest,priest,priest,priest,priest,priest,priest,priest,Priest,priest,priest,priest,priest,priest,,priest,priest,,priest,priest,cohen,priest,priest,priest,priest,priest,priest,priest,priest,priest,priest,priest,priest,priest,,priest,priest,priest,priest,priest,priest,priest,priest,priest,priest,,priest,priest,priest,kohen,priest,priest
φυλακή,283,unigram,feminine,accusative,plural,over,1.4367116418025114,,,,,,,,governors,jail,over,,over,over,,,,,flocks,,prisons,prisons,,,over,,,,,,over,,prisons,governors,,over,,oppress,,,,jail,,flocks,,over,flocks,,,over,,,,flocks,over,,over,flocks,,,,over,flocks,,governors,prison
φυλακή,27,unigram,feminine,accusative,singular,prison,3.157155210292485e+19,,prison,prison,prison,prison,prison,prison,jail,jail,hasohar,prison,prison,prison,prison,prison,prison,prison,jail,prison,prison,prison,prison,prison,prison,prison,prison,prison,,prison,prison,,prison,jail,jail,prison,prison,prison,prison,prison,prison,jail,prison,jail,jail,prison,jail,prison,,prison,prison,prison,prison,jail,prison,prison,prison,jail,prison,jail,prison,prison,prison,prison,jail,prison
προφήτης,67,unigram,masculine,accusative,plural,prophets,2.7691691193298216e+32,,prophets,prophets,prophets,prophets,prophets,prophets,prophets,prophets,Neviim,prophets,prophets,prophets,prophets,prophets,prophets,prophets,prophets,prophets,prophets,prophets,Prophets,prophets,prophets,prophets,prophets,prophets,,prophets,prophets,,prophets,prophets,prophets,prophets,prophets,prophets,prophets,prophets,prophets,prophets,prophets,prophets,prophets,prophets,prophets,prophets,,prophets,prophets,prophets,prophets,prophets,prophets,prophets,prophets,prophets,prophets,,prophets,prophets,prophets,prophets,prophets,prophet
προφήτης,221,unigram,masculine,accusative,singular,prophet,1.1049686388030136e+33,,prophet,prophet,prophet,prophet,prophet,prophet,prophet,prophet,,prophet,prophet,prophet,prophet,prophet,prophet,prophet,prophet,prophet,prophet,prophet,Prophet,prophet,prophet,prophet,prophet,prophet,,prophet,prophet,,prophet,prophet,prophet,prophet,prophet,prophet,prophet,prophet,prophet,prophet,prophet,prophet,prophet,prophet,prophet,prophet,,prophet,prophet,prophet,prophet,prophet,prophet,prophet,prophet,prophet,prophet,,prophet,prophet,prophet,prophet,prophet,prophet
προφήτης,246,unigram,masculine,nominative,plural,prophets,6.082746063090406e+20,,prophets,prophets,prophets,prophets,prophets,prophets,Prophets,prophets,Neviim,Prophets,prophets,prophets,prophets,prophets,prophets,prophets,prophets,prophets,prophets,prophets,Prophets,prophets,prophets,prophets,prophets,prophets,,prophets,prophets,,prophets,Prophets,prophets,prophets,prophets,prophets,prophets,prophets,prophets,prophets,prophets,prophets,prophets,prophets,prophets,prophets,,Prophets,prophets,prophets,prophets,prophets,prophets,prophets,prophets,prophets,prophets,,prophets,prophets,prophets,prophets,Prophets,prophet
προφήτης,292,unigram,masculine,nominative,singular,prophet,2.4063569464167027e+35,,prophet,prophet,prophet,prophet,prophet,prophet,prophet,prophet,navi,prophet,prophet,prophet,prophet,prophet,prophet,prophet,prophet,prophet,prophet,prophet,Prophet,prophet,prophet,prophet,prophet,prophet,,prophet,prophet,,prophet,prophet,prophet,prophet,prophet,prophet,prophet,prophet,prophet,prophet,prophet,prophet,prophet,prophet,prophet,prophet,,prophet,prophet,prophet,prophet,prophet,prophet,prophet,prophet,prophet,prophet,prophet,prophet,prophet,prophet,prophet,prophet,prophet
βαλλάντιον,144,unigram,neuter,accusative,plural,purses,1.3143842087532478,,,,,,,,,purses,,,,,,,,,,,decrease,,bagges,,,purses,,,,,,,,,,,,,,,purses,,,,,,,,,,,,,,,,,,,,,,,,,purse
βαλλάντιον,21,unigram,neuter,accusative,singular,purse,264.41648006542994,,purse,provisions,belt,purse,purse,satchel,moneybag,purse,bag,wallet,purse,traveler,purse,purse,purse,knapsack,purse,purse,purse,belt,bagge,purse,purse,purse,,traveler,,knapsack,purse,,bag,bag,pack,purse,bag,purse,purse,,purse,carry,purse,purse,carry,,purse,purse,,purse,wallet,purse,purse,purse,,purse,money-bag,purse,bag,,purse,money-bag,take,travel,moneybag,purse
ποταμός,140,unigram,masculine,nominative,plural,floods,1.7512218382595024,,floods,,,floods,floods,rain,,,floods,,,rain,,,,,,,,,floods,,,,fall,,,,,,,,rivers,,floods,blew,rivers,,,,,,winds,rivers,,,,,,,floods,,,floods,,,,,floods,,beating,,,river
ποταμός,185,unigram,masculine,nominative,singular,stream,19.559098251867248,,stream,,torrent,stream,stream,hurled,river,floods,river,smashed,torrent,river,stream,stream,stream,stream,foundation,stream,line,torrent,flood,stream,river,stream,stream,foundation,,stream,river,,river,river,foundation,torrent,,,river,,stream,,stream,foundation,,river,foundation,stream,,torrent,,,stream,foundation,river,stream,,foundation,stream,,stream,,rage,torrent,river,river
λῃστής,45,unigram,masculine,accusative,plural,robbers,8239510.023397416,,thieves,robbers,robbers,robbers,robbers,thieves,,robbers,shodedim,,,,thieves,robbers,robbers,robbers,,robbers,,robbers,theeues,robbers,,robbers,thieves,,,robbers,,,,,robbers,,robbers,attacked,thieves,,robbers,robbers,robbers,,robbers,robbers,,robbers,,robbers,robbers,attacked,thieves,,robbers,robbers,,,robbers,,thieves,,proved,,,robber
λῃστής,373,unigram,masculine,accusative,singular,robber,4.353504027001359,,swords,,robber,robber,robber,,criminal,,clubs,,,outlaw,,robber,robber,robber,outlaw,robber,leading,robber,swordes,robber,bandit,robber,swords,,,robber,bandit,,robber,criminal,rebellion,,,,swords,swords,robber,criminal,robber,outlaw,criminal,robber,outlaw,robber,,robber,criminal,band,swords,outlaw,inciting,robber,criminal,outlaw,robber,,swords,criminal,clubs,revolutionary,criminal,robber
λῃστής,349,unigram,masculine,nominative,plural,robbers,123407899.43450664,,thieves,robbers,robbers,robbers,robbers,thieves,criminals,robbers,shodedim,outlaws,rebels,robbers,thieves,robbers,robbers,robbers,bandits,robbers,robbers,robbers,theeues,robbers,bandits,robbers,robbers,revolutionaries,,robbers,bandits,,revolutionaries,criminals,robbers,rebels,criminals,crucified,thieves,thieves,robbers,criminals,robbers,bandits,robbers,robbers,bandits,robbers,,robbers,criminals,rebels,thieves,bandits,rebels,robbers,criminals,bandits,robbers,,thieves,criminals,criminals,outlaws,criminals,robber
λῃστής,175,unigram,masculine,nominative,singular,robber,148279475.9500784,,robber,robber,robber,robber,robber,thief,,robber,,outlaw,,,robber,robber,robber,robber,,robber,robbed,robber,,robber,bandit,robber,robber,,,robber,bandit,,,,,,,climbs,robber,robber,robber,,robber,,robber,,,robber,,robber,,climbs,robber,,,robber,,,robber,,robber,,,,,robber
ἄρχων,227,unigram,masculine,accusative,plural,rulers,167553.2736395851,,rulers,magistrates,rulers,rulers,rulers,magistrates,together,rulers,manhigim,rulers,rulers,rulers,rulers,rulers,rulers,rulers,leaders,rulers,Pilate,,rulers,rulers,leaders,rulers,rulers,together,,rulers,leaders,,rulers,together,leaders,rulers,rulers,rulers,rulers,magistrates,rulers,together,rulers,leaders,leaders,rulers,leaders,rulers,,rulers,rulers,rulers,rulers,leaders,rulers,rulers,leaders,leaders,rulers,,rulers,leaders,,together,together,ruler
ἄρχων,106,unigram,masculine,accusative,singular,drag,1.5776386323093856,,,,,,,,,settle,,,,,,,,,,,,,,,,,,drag,,,,,,,,,,,,,drag,,,drag,,,,,,,instance,,,drag,,,,drag,,,,,,,,ruler
ἄρχων,71,unigram,masculine,nominative,plural,rulers,524552627225813.75,,rulers,leaders,rulers,rulers,rulers,princes,leaders,leaders,manhigim,leaders,rulers,rulers,rulers,rulers,rulers,rulers,leaders,rulers,leaders,rulers,rulers,rulers,leaders,rulers,rulers,leaders,,rulers,leaders,,rulers,leaders,Messiah,rulers,leaders,rulers,rulers,princes,rulers,leaders,rulers,leaders,leaders,rulers,leaders,rulers,,rulers,rulers,rulers,rulers,leaders,rulers,rulers,leaders,leaders,rulers,,rulers,leaders,,leaders,leaders,ruler
ἄρχων,344,unigram,masculine,nominative,singular,ruler,16767629654742.201,,ruler,prince,ruler,ruler,ruler,prince,ruler,leader,Sar,ruler,prince,ruler,ruler,ruler,ruler,ruler,ruler,ruler,ruler,ruler,ruler,ruler,ruler,ruler,prince,leader,,ruler,ruler,,ruler,ruler,ruler,prince,prince,prince,prince,ruler,ruler,leader,ruler,ruler,ruler,ruler,ruler,ruler,,ruler,ruler,prince,ruler,ruler,ruler,ruler,ruler,ruler,ruler,,ruler,ruler,ruler,ruler,ruler,ruler
ἀκοή,10,unigram,feminine,accusative,plural,rumors,4.7626323538873665,,rumors,rumors,rumors,rumours,rumours,opinions,threats,wars,rumors,reports,rumours,rumors,rumors,,rumours,rumors,battles,rumors,reports,rumors,rumours,rumours,rumors,,wars,threats,,rumors,rumors,,,threats,noise,rumors,wars,saying,rumours,rumours,reports,fought,rumors,battles,wars,rumors,battles,,,rumors,,future,rumors,battles,rumors,rumors,rumors,battles,reports,,rumours,rumors,,rumors,threats,rumor
ἀκοή,82,unigram,feminine,accusative,singular,tetrarch,4.572553333681351,,tetrarch,Tetrarch,tetrarch,At,At,tetrarch,About,reports,reports,ruler,reports,reports,tetrarch,fame,tetrarch,fame,ruler,tetrarch,Herod,reports,Tetrarche,tetrarch,reports,,,Antipas,,tetrarch,reports,,reputation,About,fame,reports,tetrarch,Perea,,Tetrarch,district,About,tetrarch,ruler,reports,tetrarch,ruler,fame,,reports,news,,tetrarch,ruler,tetrarch,At,tetrarch,ruler,tetrarch,,tetrarch,tetrarch,reports,tetrarch,About,rumor
ἀκοή,359,unigram,feminine,nominative,singular,fame,127.54930056007072,,fame,,,report,report,fame,News,news,,throughout,News,spread,fame,fame,report,fame,news,report,,spread,fame,report,fame,fame,about,spread,,fame,fame,,fame,News,spread,News,News,News,fame,fame,news,news,report,news,news,report,news,fame,,spread,news,News,fame,news,,report,throughout,news,fame,,fame,throughout,spread,,News,rumor
βιβλίον,60,unigram,neuter,accusative,plural,books,145.49627679679213,,,,,,,books,books,books,sfarim,,books,books,,,,,books,,books,,,,,,,,,,,,,books,,books,books,books,,,,books,,books,books,,books,,,,suppose,books,,books,,,,books,books,,,,,books,books,"scroll, book"
βιβλίον,57,unigram,neuter,accusative,singular,scroll,8.951812096002953,,divorcement,,certificate,bill,bill,book,papers,papers,megillah,assistant,scroll,,scroll,certificate,certificate,scroll,scroll,book,letter,scroll,,certificate,,divorce,book,written,,certificate,,,scroll,papers,scroll,scroll,scroll,scroll,divorce,divorce,scroll,certificate,certificate,scroll,papers,scroll,scroll,certificate,,24:1-4,attendant,scroll,divorcement,scroll,scroll,bill,,scroll,roll,divorce,divorcement,,certificate,scroll,papers,"scroll, book"
διάκονος,240,unigram,masculine,nominative,plural,tasted,12.198370440818884,,tasted,,,drawn,drawn,tasted,drank,tasted,tasted,,,,tasted,drawn,drawn,drawn,,drawn,tasted,,tasted,drawn,,feast-master,tasted,ceremonies,,,,,,drank,,,ceremonies,tasted,butler,,tasted,tasted,drawn,,tasted,,,drawn,,,servers,tasted,tasted,,,drawn,,,ministrants,,tasted,drawn,,,drank,"servant, minister, deacon"
διάκονος,101,unigram,masculine,nominative,singular,servant,11874500.523806868,,minister,minister,servant,minister,minister,minister,others,Whoever,mesharet,servant,servant,servant,servant,servant,servant,servant,servant,servant,servant,servant,seruant,servant,servant,servant,serve,wants,,servant,servant,,servant,others,servant,servant,servant,servant,servant,minister,servant,Whoever,servant,servant,servant,servant,servant,servant,,servant,servant,servant,minister,servant,servant,minister,servant,servant,ministrant,Then,minister,servant,greatest,servant,others,"servant, minister, deacon"
δοῦλος,233,unigram,masculine,accusative,plural,servants,8.09235363735998e+29,,servants,servants,slaves,servants,servants,servants,servants,servants,servants,servants,servants,slaves,servants,servants,servants,servants,servants,servants,servants,servants,seruants,servants,slaves,bondmen,servants,servants,,servants,slaves,,servants,servants,servants,servants,servants,slaves,slaves,servants,servants,servants,servants,servants,servants,slaves,servants,servants,,servants,servants,slaves,servants,servants,slaves,servants,servants,servants,servants,servants,servants,slaves,servants,servants,servants,"servant, slave"
δοῦλος,30,unigram,masculine,accusative,singular,servant,3.0567527710588686e+19,,servant,servant,slave,servant,servant,servant,servant,servant,eved,servant,servant,slave,servant,servant,servant,servant,slave,servant,servant,servant,seruant,servant,slave,bondman,slave,slave,,servant,slave,,servant,servant,servant,servant,servant,slave,slave,servant,servant,servant,servant,slave,servant,slave,slave,servant,,servant,servant,servant,servant,slave,slave,servant,servant,slave,servant,,servant,slave,servant,servant,servant,"servant, slave"
δοῦλος,115,unigram,masculine,nominative,plural,servants,1.3680791745617878e+28,,servants,servants,slaves,servants,servants,servants,servants,servants,avadim,servants,servants,slaves,servants,servants,servants,servants,servants,servants,servants,servants,seruants,servants,slaves,bondmen,servants,servants,,servants,slaves,,slaves,servants,slaves,servants,servants,slaves,slaves,servants,servants,servants,servants,servants,servants,slaves,servants,servants,,servants,servants,slaves,servants,servants,slaves,servants,servants,servants,servants,thistles,servants,slaves,servants,slaves,servants,"servant, slave"
δοῦλος,228,unigram,masculine,nominative,singular,servant,6460391.096757785,,servant,servant,slave,servant,servant,servant,master,servant,eved,master,servant,slave,servant,servant,servant,servant,master,servant,servant,master,seruant,servant,slave,bondman,slave,master,,servant,slave,,slave,master,slave,servant,master,master,slave,servant,servant,master,servant,master,servant,slave,master,servant,,servant,servant,master,servant,master,slave,servant,servant,master,servant,servant,servant,slave,servant,slave,master,"servant, slave"
πρόβατον,353,unigram,neuter,accusative,plural,sheep,3.340931605065716e+38,,sheep,sheep,sheep,sheep,sheep,sheep,sheep,sheep,sheep,sheep,sheep,sheep,sheep,sheep,sheep,sheep,sheep,sheep,sheep,sheep,sheepe,sheep,sheep,sheep,sheep,sheep,,sheep,sheep,,sheep,sheep,sheep,sheep,sheep,sheep,sheep,sheep,sheep,sheep,sheep,sheep,sheep,sheep,sheep,sheep,,sheep,sheep,sheep,sheep,sheep,sheep,sheep,sheep,sheep,sheep,sheep,sheep,sheep,sheep,sheep,sheep,sheep
πρόβατον,161,unigram,neuter,accusative,singular,sheep,1.4276734766079982e+18,,sheep,sheep,sheep,sheep,sheep,sheep,sheep,sheep,keves,sheep,sheep,sheep,sheep,sheep,sheep,sheep,sheep,sheep,sheep,sheep,sheepe,sheep,sheep,sheep,sheep,sheep,,sheep,sheep,,sheep,sheep,sheep,sheep,sheep,sheep,sheep,sheep,sheep,sheep,sheep,sheep,sheep,sheep,sheep,sheep,,sheep,sheep,sheep,sheep,sheep,sheep,sheep,sheep,sheep,sheep,,sheep,sheep,lamb,sheep,sheep,sheep
ποιμήν,275,unigram,masculine,nominative,plural,shepherds,1.664825020954683e+25,,shepherds,shepherds,shepherds,shepherds,shepherds,shepherds,shepherds,shepherds,,shepherds,shepherds,shepherds,shepherds,shepherds,shepherds,shepherds,shepherds,shepherds,shepherds,shepherds,shepheards,shepherds,shepherds,shepherds,shepherds,shepherds,,shepherds,shepherds,,shepherds,shepherds,shepherds,shepherds,shepherds,shepherds,shepherds,shepherds,shepherds,shepherds,shepherds,shepherds,shepherds,shepherds,shepherds,shepherds,,shepherds,shepherds,shepherds,shepherds,shepherds,shepherds,shepherds,shepherds,shepherds,shepherds,,shepherds,shepherds,shepherds,shepherds,shepherds,"shepherd, pastor"
ποιμήν,314,unigram,masculine,nominative,singular,shepherd,226795220.37501562,,shepherd,shepherd,shepherd,shepherd,shepherd,shepherd,shepherd,shepherd,Ro'eh,shepherd,shepherd,shepherd,shepherd,shepherd,shepherd,shepherd,shepherd,shepherd,shepherd,sheep,shepheard,shepherd,shepherd,shepherd,shepherd,shepherd,,shepherd,shepherd,,shepherd,shepherd,shepherd,shepherd,shepherd,shepherd,shepherd,shepherd,shepherd,shepherd,shepherd,shepherd,shepherd,shepherd,shepherd,shepherd,,sheep,shepherd,shepherd,shepherd,shepherd,shepherd,shepherd,shepherd,shepherd,shepherd,,shepherd,shepherd,Shepherd,sheep,shepherd,"shepherd, pastor"
σημεῖον,157,unigram,neuter,accusative,plural,signs,2.9838212623639993e+21,,miracles,signs,signs,signs,signs,signs,miracles,miracles,otot,signs,signs,signs,signs,signs,signs,signs,miracles,signs,miracles,signs,miracles,signs,signs,signs,miracles,signs,,signs,signs,,signs,miracles,miracles,signs,signs,signs,signs,signs,signs,miraculous,signs,miracles,miracles,signs,miracles,signs,,signs,miracles,signs,miracles,miracles,signs,signs,signs,miracles,signs,,miracles,signs,signs,signs,miracles,sign
σημεῖον,143,unigram,neuter,accusative,singular,sign,5.88469383027962e+29,,sign,sign,sign,sign,sign,token,sign,miracle,ot,sign,sign,sign,sign,sign,sign,sign,miracle,sign,something,sign,signe,sign,sign,sign,sign,miraculous,,sign,sign,,sign,sign,sign,sign,sign,sign,sign,sign,sign,sign,sign,miracle,miracle,sign,miracle,sign,,sign,sign,sign,sign,miracle,sign,sign,sign,miracle,sign,miracle,sign,sign,sign,sign,sign,sign
σημεῖον,46,unigram,neuter,nominative,plural,signs,9.321974267069942e+18,,signs,signs,signs,signs,signs,tokens,things,signs,signs,signs,signs,signs,signs,signs,signs,signs,strange,signs,happen,signs,signes,signs,signs,signs,signs,signs,,signs,signs,,signs,things,signs,signs,signs,signs,signs,signs,signs,things,signs,strange,things,signs,strange,signs,,signs,signs,signs,signs,strange,signs,signs,signs,strange,signs,,signs,signs,signs,signs,things,sign
σημεῖον,100,unigram,neuter,nominative,singular,sign,2.218189946584747e+22,,sign,sign,sign,sign,sign,token,sign,sign,ot,sign,sign,sign,sign,sign,sign,sign,miracle,sign,show,sign,signe,sign,sign,sign,sign,sign,,sign,sign,,sign,sign,sign,sign,sign,sign,sign,sign,sign,sign,sign,miracle,miracle,sign,miracle,sign,,sign,sign,sign,sign,miracle,sign,sign,sign,miracle,sign,happen,sign,sign,sign,sign,sign,sign
δραχμή,321,unigram,feminine,accusative,plural,sweep,6.064371949049498,,sweep,,sweep,sweep,sweep,,,sweep,,,sweep,,,,,,sweeps,,sweeps,sweep,,,,,,carefully,,,,,sweep,,,sweep,,,,,,carefully,,sweeps,carefully,,sweeps,,,,sweep,sweep,sweep,sweeps,sweep,sweep,,sweeps,,,sweep,,,sweep,,"silver coin, drachma"
δραχμή,187,unigram,feminine,accusative,singular,,,,piece,drachma,coin,piece,piece,drachma,she,finds,drachma,finds,finds,she,she,coin,drachma,coin,finds,drachma,coin,coin,groate,drachma,she,drachma,piece,finds,,she,she,,she,she,she,finds,finds,she,drachma,groat,coin,finds,drachma,finds,finds,drachma,finds,coin,,coin,finds,coin,piece,finds,coin,piece,coin,finds,drachm,,piece,coin,coin,coin,she,"silver coin, drachma"
ἀργύριον,238,unigram,neuter,accusative,plural,silver,4331.545412898797,,pieces,pieces,silver,silver,silver,silver,money,silver,kesef,silver,money,silver,silver,silver,silver,silver,coins,silver,money,silver,siluer,silver,silver,pieces,thirty,thirty,,pieces,silver,,money,money,silver,money,silver,coins,pieces,pieces,silver,coins,silver,coins,coins,silver,coins,silver,,silver,30,coins,pieces,coins,silver,silver,silver,coins,silverlings,,pieces,silver,silver,silver,money,"silver, money"
ἀργύριον,363,unigram,neuter,accusative,singular,money,1.6667027294148303e+26,,money,money,money,money,money,money,money,money,kesef,money,money,money,money,money,money,money,money,money,money,money,money,money,money,money,money,money,,money,money,,money,money,money,money,money,money,money,money,silver,money,money,money,money,money,money,money,,money,money,money,money,money,money,money,money,money,money,,money,money,money,money,money,"silver, money"
